48	0415	野辺山	48571	000	33
48	0416	御嶽山	48601	000	33
48	0417	木曽福島	48606	000	33
48	0418	高遠	48556	000	33
48	0419	入笠山	None	None	None
48	0420	宮田高原	48681	000	33
48	0421	松峯	None	None	None
48	0422	須原	48716	000	33
48	0423	摺古木山	None	None	None
48	0424	飯島	48731	000	33
48	0425	笹山	None	None	None
48	0427	恵那山	None	None	None
48	0428	鶯巣	None	None	None
49	0429	剣ノ峰	None	None	None
49	0430	日向山	None	None	None
49	0431	大菩薩	None	None	None
49	0433	勝沼	49151	000	34
49	0434	大月	49161	000	34
49	0435	八町山	None	None	None
49	0436	古関	49196	000	34
49	0438	山中	49256	000	34
49	0439	南部	49316	000	34
50	0440	白糸	50056	000	35
50	0441	御殿場	50136	000	35
50	0442	富士	50196	000	35
50	0444	越木平	50231	000	35
50	0445	川根本町	50241	000	35
50	0446	大山	None	None	None
50	0448	高根山	50317	000	35
50	0450	霧山	None	None	None
50	0451	天竜	50386	000	35
50	0452	島田	None	None	None
50	0453	湯ケ島	50426	000	35
50	0454	天城山	50427	000	35
50	0456	松崎	50491	000	35
50	0457	稲取	50506	000	35
51	0460	一宮	51011	000	36
51	0461	豊山	None	None	None
51	0462	茶臼山	51077	000	36
51	0464	豊田	51116	000	36
51	0465	東海	None	None	None
51	0466	出来山	None	None	None
51	0467	岡崎	51226	000	36
51	0468	作手	51241	000	36
51	0469	一色	51271	000	36
51	0470	豊橋	51331	000	36
51	0472	田原	51356	000	36
52	0473	神岡	52051	000	37
52	0474	流葉山	None	None	None
52	0475	森茂	None	None	None
52	0477	乗鞍岳	None	None	None
52	0478	大日岳	None	None	None
52	0479	新渕山	None	None	None
52	0480	船山	52192	000	37
52	0481	白尾山	None	None	None
52	0482	白鳥	None	None	None
52	0483	萩原	52286	000	37
52	0484	蕪山	None	None	None
52	0485	八幡	52331	000	37
52	0486	樽見	52381	000	37
52	0487	金山	52406	000	37
52	0488	三界山	None	None	None
52	0489	権現山	None	None	None
52	0490	伽藍	52476	000	37
52	0491	美濃加茂	52536	000	37
52	0492	柄石峠	None	None	None
52	0493	恵那	52556	000	37
52	0494	中津川	52557	000	37
52	0495	関ケ原	52571	000	37
52	0496	大垣	52581	000	37
52	0498	三森山	None	None	None
53	0499	北勢	53016	000	38
53	0500	桑名	53041	000	38
53	0501	雲母峰	None	None	None
53	0503	亀山	53091	000	38
53	0505	笠取山	53121	000	38
53	0507	名張	53141	000	38
53	0508	国見山	None	None	None
53	0509	小俣	53196	000	38
53	0510	粥見	53231	000	38
53	0511	藤坂峠	53287	000	38
53	0513	八幡峠	None	None	None
53	0514	熊野	None	None	None
54	0515	村上	54086	000	39
54	0516	鷲ケ巣山	None	None	None
54	0518	両津	54166	000	39
54	0520	二王子岳	None	None	None
54	0521	新津	54296	000	39
54	0522	巻	54341	000	39
54	0523	宝珠山	None	None	None
54	0524	寺泊	54387	000	39
54	0525	三条	54396	000	39
54	0526	村松	54406	000	39
54	0527	津川	54421	000	39
54	0528	粟ヶ岳	None	None	None
54	0529	長岡	54501	000	39
54	0530	栃尾	54506	000	39
54	0531	守門岳	None	None	None
54	0532	柏崎	54541	000	39
54	0533	桜坂峠	None	None	None
54	0534	小出	54616	000	39
54	0536	安塚	54661	000	39
54	0537	十日町	54676	000	39
54	0538	枝折峠	None	None	None
54	0539	糸魚川	54711	000	39
54	0540	能生	54721	000	39
54	0541	光ケ原	None	None	None
54	0542	大沢峠	None	None	None
54	0543	津南	54836	000	39
54	0544	湯沢	54841	000	39
54	0545	袴岳	None	None	None
55	0546	泊	55021	000	40
55	0547	魚津	55056	000	40
55	0548	宇奈月	None	None	None
55	0549	嘉例沢	None	None	None
55	0552	砺波	55141	000	40
55	0553	上市	55166	000	40
55	0554	南砺高宮	55191	000	40
55	0555	八尾	55206	000	40
55	0556	小谷	None	None	None
55	0557	立山	None	None	None
55	0558	細尾峠	None	None	None
55	0559	谷折	None	None	None
56	0560	珠洲	56036	000	41
56	0562	門前	56081	000	41
56	0563	木原岳	None	None	None
56	0564	志賀	56116	000	41
56	0565	七尾	56146	000	41
56	0566	羽咋	56176	000	41
56	0567	かほく	56186	000	41
