31	0170	四兵衛森	青森県	40.55166666666667	140.20666666666668	645	None	None	None
31	0171	毛無山	青森県	40.55166666666667	140.75333333333333	940	None	None	None
31	0172	十和田	青森県	40.595	141.24666666666667	42	31586	000	20
31	0174	大鰐	青森県	40.53	140.555	63	31551	000	20
31	0175	碇ケ関	青森県	40.48166666666667	140.62	135	31646	000	20
31	0176	空岱山	青森県	40.43833333333333	140.70833333333334	585	None	None	None
31	0177	休屋	青森県	40.42666666666667	140.89833333333334	414	31662	000	20
31	0178	朝日奈岳	青森県	40.325	141.04833333333335	710	None	None	None
31	0179	三戸	青森県	40.38333333333333	141.25666666666666	60	31721	000	20
32	0180	田代岳	秋田県	40.41166666666667	140.4	800	None	None	None
32	0181	陣場	秋田県	40.403333333333336	140.60833333333332	176	32091	000	21
32	0182	杉沢山	秋田県	40.365	140.81	670	None	None	None
32	0183	能代	秋田県	40.19833333333333	140.03166666666667	6	32111	000	21
32	0184	鷹巣	秋田県	40.22666666666667	140.37166666666667	29	32126	000	21
32	0185	鹿角	秋田県	40.215	140.78666666666666	123	32146	000	21
32	0186	湯瀬	秋田県	40.12	140.84	214	32206	000	21
32	0187	森吉山	秋田県	40.005	140.51833333333335	800	None	None	None
32	0188	五城目	秋田県	39.93833333333333	140.115	6	32296	000	21
32	0189	男鹿本山	秋田県	39.891666666666666	139.76666666666668	440	None	None	None
32	0191	太平山	秋田県	39.78333333333333	140.25	600	None	None	None
32	0192	岩見三内	秋田県	39.70666666666666	140.28666666666666	41	32407	000	21
32	0193	角館	秋田県	39.60333333333333	140.55666666666667	56	32466	000	21
32	0194	田沢湖	秋田県	39.69833333333333	140.73166666666665	230	32476	000	21
32	0195	大曲	秋田県	39.49	140.495	30	32551	000	21
32	0196	本荘	秋田県	39.36	140.055	11	32571	000	21
32	0197	保呂羽山	秋田県	39.36833333333333	140.31666666666666	340	None	None	None
32	0198	横手	秋田県	39.32	140.555	59	32596	000	21
32	0199	にかほ	秋田県	39.255	139.91333333333333	7	32616	000	21
32	0200	矢島	秋田県	39.235	140.13666666666666	46	32626	000	21
32	0201	三森山	秋田県	39.221666666666664	140.71666666666667	570	None	None	None
32	0202	湯沢	秋田県	39.18666666666667	140.46333333333334	74	32691	000	21
32	0203	姥井戸山	秋田県	39.093333333333334	140.335	690	None	None	None
32	0204	湯の岱	秋田県	38.96	140.52833333333334	335	32771	000	21
33	0205	種市	岩手県	40.403333333333336	141.7	70	33006	000	22
33	0206	軽米	岩手県	40.31666666666667	141.47333333333333	153	33026	000	22
33	0207	二戸	岩手県	40.29833333333333	141.29833333333335	87	33071	000	22
33	0208	折爪岳	岩手県	40.263333333333335	141.375	844	None	None	None
33	0209	久慈	岩手県	40.16833333333334	141.74833333333333	13	33146	000	22
33	0210	西岳	岩手県	40.083333333333336	141.17333333333335	1008	None	None	None
33	0211	葛巻	岩手県	40.038333333333334	141.43666666666667	390	33186	000	22
33	0212	袖山	岩手県	40.025	141.525	1144	None	None	None
33	0213	茶臼岳	岩手県	39.945	140.905	1443	None	None	None
33	0214	岩手松尾	岩手県	39.95166666666667	141.065	275	33226	000	22
33	0215	岩手山	岩手県	39.84	140.95	1403	None	None	None
33	0216	岩洞	岩手県	39.825	141.375	678	None	None	None
33	0217	大森山	岩手県	39.818333333333335	141.52	1073	None	None	None
33	0218	岩泉	岩手県	39.846666666666664	141.795	105	33326	000	22
33	0219	駒ケ岳	岩手県	39.733333333333334	140.79166666666666	1003	None	None	None
33	0220	害鷹森	岩手県	39.708333333333336	141.60333333333332	1278	None	None	None
33	0221	雫石	岩手県	39.696666666666665	140.975	195	33421	000	22
33	0224	薬師岳	岩手県	39.528333333333336	141.49666666666667	1604	None	None	None
33	0225	黒森山	岩手県	39.495	140.79166666666666	644	None	None	None
33	0226	豊沢	岩手県	39.48	140.96833333333333	300	33566	000	22
33	0227	花巻	岩手県	39.428333333333335	141.135	90	33576	000	22
33	0228	大迫	岩手県	39.47	141.27833333333334	150	33581	000	22
33	0229	湯田	岩手県	39.31	140.77666666666667	250	33631	000	22
33	0230	北上	岩手県	39.288333333333334	141.11	61	33716	000	22
33	0231	遠野	岩手県	39.33833333333333	141.54333333333332	275	33671	000	22
33	0232	五葉山	岩手県	39.17666666666667	141.66166666666666	560	None	None	None
33	0233	釜石	岩手県	39.27	141.87833333333333	5	33751	000	22
33	0234	岳山	岩手県	39.13333333333333	140.87666666666667	973	None	None	None
33	0235	若柳	岩手県	39.13166666666667	141.06333333333333	100	33776	000	22
33	0236	江刺	岩手県	39.18333333333333	141.16166666666666	42	33781	000	22
33	0238	一関	岩手県	38.93333333333333	141.125	32	33911	000	22
33	0239	千厩	岩手県	38.92166666666667	141.33	120	33921	000	22
33	0240	室根山	岩手県	38.97	141.45	883	None	None	None
34	0241	栗駒山	宮城県	38.945	140.80333333333334	1100	None	None	None
34	0242	気仙沼	宮城県	38.906666666666666	141.55666666666667	62	34026	000	23
34	0243	川渡	宮城県	38.74333333333333	140.76	170	34096	000	23
34	0244	築館	宮城県	38.735	141.005	25	34111	000	23
34	0245	箕輪山	宮城県	38.663333333333334	140.64	680	None	None	None
34	0246	志津川	宮城県	38.681666666666665	141.44833333333332	39	34186	000	23
34	0247	古川	宮城県	38.598333333333336	140.91166666666666	28	34216	000	23
34	0248	大衡	宮城県	38.473333333333336	140.88833333333332	57	34266	000	23
34	0249	鹿島台	宮城県	38.46	141.09166666666667	3	34276	000	23
34	0251	新川	宮城県	38.303333333333335	140.63666666666666	265	34311	000	23
34	0252	鷹巣山	宮城県	38.263333333333335	140.59166666666667	705	None	None	None
34	0254	川崎	宮城県	38.178333333333335	140.635	200	None	None	None
34	0255	不忘山	宮城県	38.071666666666665	140.50166666666667	1050	None	None	None
34	0256	白石	宮城県	38.015	140.61166666666668	86	34461	000	23
34	0257	亘理	宮城県	38.025	140.85833333333332	4	34471	000	23
35	0258	鳥海山	山形県	39.06666666666667	140.03666666666666	1199	None	None	None
35	0260	差首鍋	山形県	38.91833333333334	140.2	88	35071	000	24
35	0261	太平山	山形県	38.901666666666664	140.385	509	None	None	None
35	0262	金山	山形県	38.87833333333333	140.33166666666668	170	35116	000	24
35	0263	鶴岡	山形県	38.735	139.82833333333335	16	35141	000	24
35	0264	狩川	山形県	38.8	139.97333333333333	17	35146	000	24
35	0266	瀬見	山形県	38.755	140.41333333333333	150	35171	000	24
35	0267	温海岳	山形県	38.62833333333333	139.63	620	None	None	None
35	0268	櫛引	山形県	38.67166666666667	139.84833333333333	33	35201	000	24
35	0269	月山	山形県	38.498333333333335	140.10166666666666	770	None	None	None
35	0270	銀山	山形県	38.56166666666667	140.52666666666667	440	None	None	None
35	0271	楯岡	山形県	38.473333333333336	140.39833333333334	118	None	None	None
